participantNo,task,condition,forCond,mode,block,oldBlock,trialNo,missCount,dockingTime,wrongModeCount,posMissCount,prevMode
5,task,"pen,touch",,touch,1,2,6,0,299,0,0,pen
5,task,"pen,touch",,pen,1,2,7,0,1059,0,0,touch
5,task,"pen,touch",,touch,1,2,8,0,1058,0,0,pen
5,task,"pen,touch",,pen,2,3,1,0,921,0,0,touch
5,task,"pen,touch",,touch,2,3,2,1,842,0,1,pen
5,task,"pen,touch",,pen,2,3,3,0,795,0,0,touch
5,task,"pen,touch",,touch,2,3,4,0,869,0,0,pen
5,task,"pen,touch",,pen,2,3,5,1,679,0,1,touch
5,task,"pen,touch",,touch,2,3,6,0,1333,0,0,pen
5,task,"pen,touch",,pen,2,3,7,0,335,0,0,touch
5,task,"pen,touch",,touch,2,3,8,0,1388,0,0,pen
5,task,"pen,touch",,pen,2,4,1,0,953,0,0,touch
5,task,"pen,touch",,touch,2,4,2,0,420,0,0,pen
5,task,"pen,touch",,pen,2,4,3,0,964,0,0,touch
5,task,"pen,touch",,touch,2,4,4,0,1236,0,0,pen
5,task,"pen,touch",,pen,2,4,5,0,773,0,0,touch
5,task,"pen,touch",,touch,2,4,6,2,515,0,2,pen
5,task,"pen,touch",,pen,2,4,7,0,1132,0,0,touch
5,task,"pen,touch",,touch,2,4,8,0,1278,0,0,pen
5,task,"pen,touch",,pen,3,5,1,0,782,0,0,touch
5,task,"pen,touch",,touch,3,5,2,0,1143,0,0,pen
5,task,"pen,touch",,pen,3,5,3,0,886,0,0,touch
5,task,"pen,touch",,touch,3,5,4,4,654,2,2,pen
5,task,"pen,touch",,pen,3,5,5,1,799,1,0,touch
5,task,"pen,touch",,touch,3,5,6,0,895,0,0,pen
5,task,"pen,touch",,pen,3,5,7,0,908,0,0,touch
5,task,"pen,touch",,touch,3,5,8,0,1112,0,0,pen
5,task,"pen,touch",,pen,3,6,1,1,300,0,1,touch
5,task,"pen,touch",,touch,3,6,2,0,1322,0,0,pen
5,task,"pen,touch",,pen,3,6,3,0,759,0,0,touch
5,task,"pen,touch",,touch,3,6,4,0,1115,0,0,pen
5,task,"pen,touch",,pen,3,6,5,0,783,0,0,touch
5,task,"pen,touch",,touch,3,6,6,0,815,0,0,pen
5,task,"pen,touch",,pen,3,6,7,0,708,0,0,touch
5,task,"pen,touch",,touch,3,6,8,0,783,1,2,pen
5,task,"pen,touch",,pen,4,7,1,0,651,0,0,touch
5,task,"pen,touch",,touch,4,7,2,0,867,0,0,pen
5,task,"pen,touch",,pen,4,7,3,0,729,0,0,touch
5,task,"pen,touch",,touch,4,7,4,2,2212,0,2,pen
5,task,"pen,touch",,pen,4,7,5,0,782,0,0,touch
5,task,"pen,touch",,touch,4,7,6,1,753,0,1,pen
5,task,"pen,touch",,pen,4,7,7,0,232,0,0,touch
5,task,"pen,touch",,touch,4,7,8,0,795,0,3,pen
5,task,"pen,touch",,pen,4,8,1,0,844,0,0,touch
5,task,"pen,touch",,touch,4,8,2,0,1261,0,0,pen
5,task,"pen,touch",,pen,4,8,3,0,890,0,0,touch
5,task,"pen,touch",,touch,4,8,4,0,1181,0,0,pen
5,task,"pen,touch",,pen,4,8,5,0,743,0,0,touch
5,task,"pen,touch",,touch,4,8,6,0,1038,0,0,pen
5,task,"pen,touch",,pen,4,8,7,0,1016,0,0,touch
5,task,"pen,touch",,touch,4,8,8,0,708,0,0,pen
5,task,"trackpad,pen",,trackpad,1,1,1,2,1280,0,2,pen
5,task,"trackpad,pen",,pen,1,1,2,0,843,0,0,trackpad
5,task,"trackpad,pen",,trackpad,1,1,3,0,1761,0,0,pen
5,task,"trackpad,pen",,pen,1,1,4,0,347,0,0,trackpad
5,task,"trackpad,pen",,trackpad,1,1,5,0,1933,0,0,pen
5,task,"trackpad,pen",,pen,1,1,6,0,903,0,0,trackpad
5,task,"trackpad,pen",,trackpad,1,1,7,1,795,0,1,pen
5,task,"trackpad,pen",,pen,1,1,8,0,885,0,0,trackpad
5,task,"trackpad,pen",,trackpad,1,2,1,1,1660,0,1,pen
5,task,"trackpad,pen",,pen,1,2,2,0,802,0,0,trackpad
5,task,"trackpad,pen",,trackpad,1,2,3,0,1516,0,0,pen
5,task,"trackpad,pen",,pen,1,2,4,0,824,0,0,trackpad
5,task,"trackpad,pen",,trackpad,1,2,5,0,1356,0,0,pen
5,task,"trackpad,pen",,pen,1,2,6,0,1149,0,0,trackpad
5,task,"trackpad,pen",,trackpad,1,2,7,0,1144,0,0,pen
5,task,"trackpad,pen",,pen,1,2,8,0,769,0,0,trackpad
5,task,"trackpad,pen",,trackpad,2,3,1,0,1336,0,0,pen
5,task,"trackpad,pen",,pen,2,3,2,0,255,0,0,trackpad
5,task,"trackpad,pen",,trackpad,2,3,3,0,1819,0,0,pen
5,task,"trackpad,pen",,pen,2,3,4,0,731,0,0,trackpad
5,task,"trackpad,pen",,trackpad,2,3,5,1,1045,0,1,pen
5,task,"trackpad,pen",,pen,2,3,6,0,751,0,0,trackpad
5,task,"trackpad,pen",,trackpad,2,3,7,0,1407,0,0,pen
5,task,"trackpad,pen",,pen,2,3,8,0,913,0,0,trackpad
5,task,"trackpad,pen",,trackpad,2,4,1,1,1390,0,1,pen
5,task,"trackpad,pen",,pen,2,4,2,0,718,0,0,trackpad
5,task,"trackpad,pen",,trackpad,2,4,3,0,1044,0,0,pen
5,task,"trackpad,pen",,pen,2,4,4,0,814,0,0,trackpad
5,task,"trackpad,pen",,trackpad,2,4,5,0,1086,0,0,pen
5,task,"trackpad,pen",,pen,2,4,6,0,674,0,0,trackpad
5,task,"trackpad,pen",,trackpad,2,4,7,0,1019,0,0,pen
5,task,"trackpad,pen",,pen,2,4,8,0,698,0,0,trackpad
5,task,"trackpad,pen",,trackpad,3,5,1,0,1762,0,0,pen
5,task,"trackpad,pen",,pen,3,5,2,0,670,0,0,trackpad
5,task,"trackpad,pen",,trackpad,3,5,3,0,1560,0,0,pen
5,task,"trackpad,pen",,pen,3,5,4,0,744,0,0,trackpad
5,task,"trackpad,pen",,trackpad,3,5,5,0,1347,0,0,pen
5,task,"trackpad,pen",,pen,3,5,6,0,851,0,0,trackpad
5,task,"trackpad,pen",,trackpad,3,5,7,0,1076,0,0,pen
5,task,"trackpad,pen",,pen,3,5,8,0,1111,0,0,trackpad
5,task,"trackpad,pen",,trackpad,3,6,1,0,1188,0,0,pen
5,task,"trackpad,pen",,pen,3,6,2,0,771,0,0,trackpad
5,task,"trackpad,pen",,trackpad,3,6,3,0,1337,0,0,pen
5,task,"trackpad,pen",,pen,3,6,4,1,506,0,1,trackpad
5,task,"trackpad,pen",,trackpad,3,6,5,0,1121,0,0,pen
5,task,"trackpad,pen",,pen,3,6,6,0,739,0,0,trackpad
5,task,"trackpad,pen",,trackpad,3,6,7,0,1099,0,0,pen
5,task,"trackpad,pen",,pen,3,6,8,0,848,0,0,trackpad
5,task,"trackpad,pen",,trackpad,4,7,1,0,1436,0,0,pen
5,task,"trackpad,pen",,pen,4,7,2,0,782,0,0,trackpad
5,task,"trackpad,pen",,trackpad,4,7,3,0,985,0,0,pen
5,task,"trackpad,pen",,pen,4,7,4,0,899,0,0,trackpad
5,task,"trackpad,pen",,trackpad,4,7,5,0,1458,0,0,pen
5,task,"trackpad,pen",,pen,4,7,6,0,906,0,0,trackpad
5,task,"trackpad,pen",,trackpad,4,7,7,0,1276,0,0,pen
5,task,"trackpad,pen",,pen,4,7,8,0,893,0,0,trackpad
5,task,"trackpad,pen",,trackpad,4,8,1,0,1213,0,0,pen
5,task,"trackpad,pen",,pen,4,8,2,0,727,0,0,trackpad
5,task,"trackpad,pen",,trackpad,4,8,3,0,1301,0,0,pen
5,task,"trackpad,pen",,pen,4,8,4,0,905,0,0,trackpad
5,task,"trackpad,pen",,trackpad,4,8,5,0,1314,0,0,pen
5,task,"trackpad,pen",,pen,4,8,6,0,867,0,0,trackpad
5,task,"trackpad,pen",,trackpad,4,8,7,0,1523,0,0,pen
5,task,"trackpad,pen",,pen,4,8,8,0,809,0,0,trackpad
5,task,"trackpad,touch",,trackpad,1,1,1,0,1007,0,0,touch
5,task,"trackpad,touch",,touch,1,1,2,0,1340,0,0,trackpad
5,task,"trackpad,touch",,trackpad,1,1,3,0,1008,0,0,touch
5,task,"trackpad,touch",,touch,1,1,4,0,812,0,0,trackpad
5,task,"trackpad,touch",,trackpad,1,1,5,0,1056,0,0,touch
5,task,"trackpad,touch",,touch,1,1,6,2,638,0,2,trackpad
5,task,"trackpad,touch",,trackpad,1,1,7,0,1135,0,0,touch
5,task,"trackpad,touch",,touch,1,1,8,0,861,0,0,trackpad
5,task,"trackpad,touch",,trackpad,1,2,1,1,884,0,1,touch
5,task,"trackpad,touch",,touch,1,2,2,1,707,0,1,trackpad
5,task,"trackpad,touch",,trackpad,1,2,3,0,927,0,0,touch
5,task,"trackpad,touch",,touch,1,2,4,0,372,0,0,trackpad
5,task,"trackpad,touch",,trackpad,1,2,5,1,1051,0,1,touch
5,task,"trackpad,touch",,touch,1,2,6,0,1061,0,0,trackpad
5,task,"trackpad,touch",,trackpad,1,2,7,0,1040,0,0,touch
5,task,"trackpad,touch",,touch,1,2,8,0,1014,0,1,trackpad
5,task,"trackpad,touch",,trackpad,2,3,1,0,1095,0,0,touch
5,task,"trackpad,touch",,touch,2,3,2,0,1101,0,0,trackpad
5,task,"trackpad,touch",,trackpad,2,3,3,0,1078,0,0,touch
5,task,"trackpad,touch",,touch,2,3,4,0,924,0,0,trackpad
5,task,"trackpad,touch",,trackpad,2,3,5,0,910,0,0,touch
5,task,"trackpad,touch",,touch,2,3,6,0,1379,0,0,trackpad
5,task,"trackpad,touch",,trackpad,2,3,7,0,940,0,0,touch
5,task,"trackpad,touch",,touch,2,3,8,0,652,0,2,trackpad
5,task,"trackpad,touch",,trackpad,2,4,1,1,424,0,1,touch
5,task,"trackpad,touch",,touch,2,4,2,1,794,0,1,trackpad
5,task,"trackpad,touch",,trackpad,2,4,3,0,1176,0,0,touch
5,task,"trackpad,touch",,touch,2,4,4,0,1175,0,0,trackpad
5,task,"trackpad,touch",,trackpad,2,4,5,0,1636,0,0,touch
5,task,"trackpad,touch",,touch,2,4,6,0,916,0,0,trackpad
5,task,"trackpad,touch",,trackpad,2,4,7,0,866,0,0,touch
5,task,"trackpad,touch",,touch,2,4,8,0,1255,0,0,trackpad
5,task,"trackpad,touch",,trackpad,3,5,1,0,873,0,0,touch
5,task,"trackpad,touch",,touch,3,5,2,0,851,0,0,trackpad
5,task,"trackpad,touch",,trackpad,3,5,3,0,1132,0,0,touch
5,task,"trackpad,touch",,touch,3,5,4,0,891,0,0,trackpad
5,task,"trackpad,touch",,trackpad,3,5,5,0,838,0,0,touch
5,task,"trackpad,touch",,touch,3,5,6,0,477,0,0,trackpad
5,task,"trackpad,touch",,trackpad,3,5,7,0,939,0,0,touch
5,task,"trackpad,touch",,touch,3,5,8,0,1176,0,4,trackpad
5,task,"trackpad,touch",,trackpad,3,6,1,0,886,0,0,touch
5,task,"trackpad,touch",,touch,3,6,2,0,965,0,0,trackpad
5,task,"trackpad,touch",,trackpad,3,6,3,0,994,0,0,touch
5,task,"trackpad,touch",,touch,3,6,4,0,1540,0,0,trackpad
5,task,"trackpad,touch",,trackpad,3,6,5,0,1188,0,0,touch
5,task,"trackpad,touch",,touch,3,6,6,0,1108,0,0,trackpad
5,task,"trackpad,touch",,trackpad,3,6,7,0,1222,0,0,touch
5,task,"trackpad,touch",,touch,3,6,8,0,620,0,2,trackpad
5,task,"trackpad,touch",,trackpad,4,7,1,0,928,0,0,touch
5,task,"trackpad,touch",,touch,4,7,2,0,745,0,0,trackpad
5,task,"trackpad,touch",,trackpad,4,7,3,1,827,0,1,touch
5,task,"trackpad,touch",,touch,4,7,4,0,1203,0,0,trackpad
5,task,"trackpad,touch",,trackpad,4,7,5,0,942,0,0,touch
5,task,"trackpad,touch",,touch,4,7,6,1,673,1,0,trackpad
5,task,"trackpad,touch",,trackpad,4,7,7,0,985,0,0,touch
5,task,"trackpad,touch",,touch,4,7,8,0,1158,0,1,trackpad
5,task,"trackpad,touch",,trackpad,4,8,1,0,1056,0,0,touch
5,task,"trackpad,touch",,touch,4,8,2,0,988,0,0,trackpad
5,task,"trackpad,touch",,trackpad,4,8,3,0,883,0,0,touch
5,task,"trackpad,touch",,touch,4,8,4,3,1014,0,3,trackpad
5,task,"trackpad,touch",,trackpad,4,8,5,0,1144,0,0,touch
5,task,"trackpad,touch",,touch,4,8,6,0,958,0,0,trackpad
5,task,"trackpad,touch",,trackpad,4,8,7,0,1176,0,0,touch
5,task,"trackpad,touch",,touch,4,8,8,0,1986,0,0,trackpad
6,baseline,"mouse,mouse","mouse,touch",mouse,1,1,1,0,1841,0,0,mouse
6,baseline,"mouse,mouse","mouse,touch",mouse,1,1,2,0,773,0,0,mouse
6,baseline,"mouse,mouse","mouse,touch",mouse,1,1,3,0,1300,0,0,mouse
6,baseline,"mouse,mouse","mouse,touch",mouse,1,1,4,0,1608,0,0,mouse
6,baseline,"mouse,mouse","mouse,touch",mouse,1,1,5,0,1933,0,0,mouse
6,baseline,"mouse,mouse","mouse,touch",mouse,1,1,6,0,2573,0,0,mouse
6,baseline,"mouse,mouse","mouse,touch",mouse,1,1,7,0,1516,0,0,mouse
6,baseline,"mouse,mouse","mouse,touch",mouse,1,1,8,0,998,0,0,mouse
6,baseline,"mouse,mouse","mouse,touch",mouse,2,2,1,1,1222,0,1,mouse
6,baseline,"mouse,mouse","mouse,touch",mouse,2,2,2,0,1134,0,0,mouse
6,baseline,"mouse,mouse","mouse,touch",mouse,2,2,3,0,1403,0,0,mouse
6,baseline,"mouse,mouse","mouse,touch",mouse,2,2,4,0,997,0,0,mouse
6,baseline,"mouse,mouse","mouse,touch",mouse,2,2,5,0,1223,0,0,mouse
6,baseline,"mouse,mouse","mouse,touch",mouse,2,2,6,0,1165,0,0,mouse
6,baseline,"mouse,mouse","mouse,touch",mouse,2,2,7,0,1085,0,0,mouse
6,baseline,"mouse,mouse","mouse,touch",mouse,2,2,8,0,1189,0,0,mouse
6,baseline,"mouse,mouse","mouse,trackpad",mouse,1,1,1,0,862,0,0,mouse
6,baseline,"mouse,mouse","mouse,trackpad",mouse,1,1,2,1,1415,0,1,mouse
6,baseline,"mouse,mouse","mouse,trackpad",mouse,1,1,3,0,1470,0,0,mouse
6,baseline,"mouse,mouse","mouse,trackpad",mouse,1,1,4,0,1324,0,0,mouse
6,baseline,"mouse,mouse","mouse,trackpad",mouse,1,1,5,0,1267,0,0,mouse
6,baseline,"mouse,mouse","mouse,trackpad",mouse,1,1,6,0,1447,0,0,mouse
6,baseline,"mouse,mouse","mouse,trackpad",mouse,1,1,7,0,1167,0,0,mouse
6,baseline,"mouse,mouse","mouse,trackpad",mouse,1,1,8,0,1235,0,0,mouse
6,baseline,"mouse,mouse","mouse,trackpad",mouse,2,2,1,0,1380,0,0,mouse
6,baseline,"mouse,mouse","mouse,trackpad",mouse,2,2,2,0,1291,0,0,mouse
6,baseline,"mouse,mouse","mouse,trackpad",mouse,2,2,3,0,1245,0,0,mouse
6,baseline,"mouse,mouse","mouse,trackpad",mouse,2,2,4,0,1008,0,0,mouse
6,baseline,"mouse,mouse","mouse,trackpad",mouse,2,2,5,1,1358,0,1,mouse
6,baseline,"mouse,mouse","mouse,trackpad",mouse,2,2,6,0,1684,0,0,mouse
6,baseline,"mouse,mouse","mouse,trackpad",mouse,2,2,7,0,1167,0,0,mouse
6,baseline,"mouse,mouse","mouse,trackpad",mouse,2,2,8,0,1356,0,0,mouse
6,baseline,"mouse,mouse","mouse,pen",mouse,1,1,1,0,1800,0,0,mouse
6,baseline,"mouse,mouse","mouse,pen",mouse,1,1,2,0,963,0,0,mouse
6,baseline,"mouse,mouse","mouse,pen",mouse,1,1,3,0,977,0,0,mouse
6,baseline,"mouse,mouse","mouse,pen",mouse,1,1,4,0,1212,0,0,mouse
6,baseline,"mouse,mouse","mouse,pen",mouse,1,1,5,0,761,0,0,mouse
6,baseline,"mouse,mouse","mouse,pen",mouse,1,1,6,0,1481,0,0,mouse
6,baseline,"mouse,mouse","mouse,pen",mouse,1,1,7,0,1312,0,0,mouse
6,baseline,"mouse,mouse","mouse,pen",mouse,1,1,8,0,795,0,1,mouse
