participantNo,task,condition,forCond,mode,block,oldBlock,cycleNo,cycleType,trialNos,switchingTime,switchMissCount,msToken,location,wrongModeCount,posMissCount,msTimeB
10,task,"pen,touch",,pen,1,2,5,A,"5,6",2922,0,5,top,0,0,718.25
10,task,"pen,touch",,touch,1,2,6,B,"6,7",1962,0,2,bottom,0,0,111.75
10,task,"pen,touch",,pen,1,2,7,A,"7,8",3006,0,7,hinge,0,0,802.25
10,task,"pen,touch",,pen,2,3,1,A,"1,2",1907,0,3,hinge,0,0,-296.75
10,task,"pen,touch",,touch,2,3,2,B,"2,3",2683,0,0,bottom,0,0,832.75
10,task,"pen,touch",,pen,2,3,3,A,"3,4",4347,0,5,top,0,0,2143.25
10,task,"pen,touch",,touch,2,3,4,B,"4,5",2308,0,2,bottom,0,0,457.75
10,task,"pen,touch",,pen,2,3,5,A,"5,6",3070,0,7,hinge,0,0,866.25
10,task,"pen,touch",,touch,2,3,6,B,"6,7",2155,0,4,top,0,0,304.75
10,task,"pen,touch",,pen,2,3,7,A,"7,8",2124,0,1,bottom,0,0,-79.75
10,task,"pen,touch",,pen,2,4,1,A,"1,2",3314,0,4,top,0,0,1110.25
10,task,"pen,touch",,touch,2,4,2,B,"2,3",2048,0,1,bottom,0,0,197.75
10,task,"pen,touch",,pen,2,4,3,A,"3,4",2757,0,6,top,0,0,553.25
10,task,"pen,touch",,touch,2,4,4,B,"4,5",2013,0,3,hinge,0,0,162.75
10,task,"pen,touch",,pen,2,4,5,A,"5,6",2233,0,0,bottom,0,0,29.25
10,task,"pen,touch",,touch,2,4,6,B,"6,7",3958,0,5,top,0,0,2107.75
10,task,"pen,touch",,pen,2,4,7,A,"7,8",2210,0,2,bottom,0,0,6.25
10,task,"pen,touch",,pen,3,5,1,A,"1,2",1837,0,2,bottom,0,0,-366.75
10,task,"pen,touch",,touch,3,5,2,B,"2,3",1599,0,7,hinge,0,0,-251.25
10,task,"pen,touch",,pen,3,5,3,A,"3,4",1789,0,4,top,0,0,-414.75
10,task,"pen,touch",,touch,3,5,4,B,"4,5",2330,0,1,bottom,0,0,479.75
10,task,"pen,touch",,pen,3,5,5,A,"5,6",1773,0,6,top,0,0,-430.75
10,task,"pen,touch",,touch,3,5,6,B,"6,7",1801,0,3,hinge,0,0,-49.25
10,task,"pen,touch",,pen,3,5,7,A,"7,8",2362,0,0,bottom,0,0,158.25
10,task,"pen,touch",,pen,3,6,1,A,"1,2",1613,0,3,hinge,0,0,-590.75
10,task,"pen,touch",,touch,3,6,2,B,"2,3",3590,0,0,bottom,0,0,1739.75
10,task,"pen,touch",,pen,3,6,3,A,"3,4",2509,1,5,top,1,0,305.25
10,task,"pen,touch",,touch,3,6,4,B,"4,5",1744,0,2,bottom,0,0,-106.25
10,task,"pen,touch",,pen,3,6,5,A,"5,6",1605,0,7,hinge,0,0,-598.75
10,task,"pen,touch",,touch,3,6,6,B,"6,7",2247,0,4,top,0,0,396.75
10,task,"pen,touch",,pen,3,6,7,A,"7,8",2754,0,1,bottom,0,0,550.25
10,task,"pen,touch",,pen,4,7,1,A,"1,2",2719,0,7,hinge,0,0,515.25
10,task,"pen,touch",,touch,4,7,2,B,"2,3",2081,0,4,top,0,0,230.75
10,task,"pen,touch",,pen,4,7,3,A,"3,4",1819,0,1,bottom,0,0,-384.75
10,task,"pen,touch",,touch,4,7,4,B,"4,5",1745,0,6,top,0,0,-105.25
10,task,"pen,touch",,pen,4,7,5,A,"5,6",2558,0,3,hinge,0,0,354.25
10,task,"pen,touch",,touch,4,7,6,B,"6,7",1757,0,0,bottom,0,0,-93.25
10,task,"pen,touch",,pen,4,7,7,A,"7,8",1843,0,5,top,0,0,-360.75
10,task,"pen,touch",,pen,4,8,1,A,"1,2",1871,0,0,bottom,0,0,-332.75
10,task,"pen,touch",,touch,4,8,2,B,"2,3",1667,0,5,top,0,0,-183.25
10,task,"pen,touch",,pen,4,8,3,A,"3,4",2261,0,2,bottom,0,0,57.25
10,task,"pen,touch",,touch,4,8,4,B,"4,5",1583,0,7,hinge,0,0,-267.25
10,task,"pen,touch",,pen,4,8,5,A,"5,6",1836,0,4,top,0,0,-367.75
10,task,"pen,touch",,touch,4,8,6,B,"6,7",1618,0,1,bottom,0,0,-232.25
10,task,"pen,touch",,pen,4,8,7,A,"7,8",1814,0,6,top,0,0,-389.75
10,task,"trackpad,pen",,trackpad,1,1,1,A,"1,2",3372,0,2,bottom,0,0,1793.25
10,task,"trackpad,pen",,pen,1,1,2,B,"2,3",3108,0,7,hinge,0,0,-506.75
10,task,"trackpad,pen",,trackpad,1,1,3,A,"3,4",1997,0,4,top,0,0,418.25
10,task,"trackpad,pen",,pen,1,1,4,B,"4,5",3321,0,1,bottom,0,0,-293.75
10,task,"trackpad,pen",,trackpad,1,1,5,A,"5,6",1942,0,6,top,0,0,363.25
10,task,"trackpad,pen",,pen,1,1,6,B,"6,7",6315,0,3,hinge,0,0,2700.25
10,task,"trackpad,pen",,trackpad,1,1,7,A,"7,8",1836,0,0,bottom,0,0,257.25
10,task,"trackpad,pen",,trackpad,1,2,1,A,"1,2",1723,0,3,hinge,0,0,144.25
10,task,"trackpad,pen",,pen,1,2,2,B,"2,3",3454,0,0,bottom,0,0,-160.75
10,task,"trackpad,pen",,trackpad,1,2,3,A,"3,4",1957,0,5,top,0,0,378.25
10,task,"trackpad,pen",,pen,1,2,4,B,"4,5",3416,0,2,bottom,0,0,-198.75
10,task,"trackpad,pen",,trackpad,1,2,5,A,"5,6",2465,0,7,hinge,0,0,886.25
10,task,"trackpad,pen",,pen,1,2,6,B,"6,7",3632,0,4,top,0,0,17.25
10,task,"trackpad,pen",,trackpad,1,2,7,A,"7,8",2284,0,1,bottom,0,0,705.25
10,task,"trackpad,pen",,trackpad,2,3,1,A,"1,2",2361,0,0,bottom,0,0,782.25
10,task,"trackpad,pen",,pen,2,3,2,B,"2,3",6900,0,5,top,0,0,3285.25
10,task,"trackpad,pen",,trackpad,2,3,3,A,"3,4",1997,0,2,bottom,0,0,418.25
10,task,"trackpad,pen",,pen,2,3,4,B,"4,5",4174,0,7,hinge,0,0,559.25
10,task,"trackpad,pen",,trackpad,2,3,5,A,"5,6",1904,1,4,top,0,1,325.25
10,task,"trackpad,pen",,pen,2,3,6,B,"6,7",3011,0,1,bottom,0,0,-603.75
10,task,"trackpad,pen",,trackpad,2,3,7,A,"7,8",1841,0,6,top,0,0,262.25
10,task,"trackpad,pen",,trackpad,2,4,1,A,"1,2",2247,0,1,bottom,0,0,668.25
10,task,"trackpad,pen",,pen,2,4,2,B,"2,3",3633,0,6,top,0,0,18.25
10,task,"trackpad,pen",,trackpad,2,4,3,A,"3,4",1748,0,3,hinge,0,0,169.25
10,task,"trackpad,pen",,pen,2,4,4,B,"4,5",3961,0,0,bottom,0,0,346.25
10,task,"trackpad,pen",,trackpad,2,4,5,A,"5,6",1827,0,5,top,0,0,248.25
10,task,"trackpad,pen",,pen,2,4,6,B,"6,7",3548,0,2,bottom,0,0,-66.75
10,task,"trackpad,pen",,trackpad,2,4,7,A,"7,8",1865,0,7,hinge,0,0,286.25
10,task,"trackpad,pen",,trackpad,3,5,1,A,"1,2",1879,0,2,bottom,0,0,300.25
10,task,"trackpad,pen",,pen,3,5,2,B,"2,3",2719,0,7,hinge,0,0,-895.75
10,task,"trackpad,pen",,trackpad,3,5,3,A,"3,4",2167,0,4,top,0,0,588.25
10,task,"trackpad,pen",,pen,3,5,4,B,"4,5",3228,0,1,bottom,0,0,-386.75
10,task,"trackpad,pen",,trackpad,3,5,5,A,"5,6",1830,0,6,top,0,0,251.25
10,task,"trackpad,pen",,pen,3,5,6,B,"6,7",2811,0,3,hinge,0,0,-803.75
10,task,"trackpad,pen",,trackpad,3,5,7,A,"7,8",2043,0,0,bottom,0,0,464.25
10,task,"trackpad,pen",,trackpad,3,6,1,A,"1,2",2822,0,3,hinge,0,0,1243.25
10,task,"trackpad,pen",,pen,3,6,2,B,"2,3",3079,0,0,bottom,0,0,-535.75
10,task,"trackpad,pen",,trackpad,3,6,3,A,"3,4",2605,0,5,top,0,0,1026.25
10,task,"trackpad,pen",,pen,3,6,4,B,"4,5",3466,0,2,bottom,0,0,-148.75
10,task,"trackpad,pen",,trackpad,3,6,5,A,"5,6",2132,0,7,hinge,0,0,553.25
10,task,"trackpad,pen",,pen,3,6,6,B,"6,7",3459,0,4,top,0,0,-155.75
10,task,"trackpad,pen",,trackpad,3,6,7,A,"7,8",1874,0,1,bottom,0,0,295.25
10,task,"trackpad,pen",,trackpad,4,7,1,A,"1,2",1626,0,6,top,0,0,47.25
10,task,"trackpad,pen",,pen,4,7,2,B,"2,3",3019,0,3,hinge,0,0,-595.75
10,task,"trackpad,pen",,trackpad,4,7,3,A,"3,4",1887,0,0,bottom,0,0,308.25
10,task,"trackpad,pen",,pen,4,7,4,B,"4,5",2938,0,5,top,0,0,-676.75
10,task,"trackpad,pen",,trackpad,4,7,5,A,"5,6",1702,0,2,bottom,0,0,123.25
10,task,"trackpad,pen",,pen,4,7,6,B,"6,7",2674,0,7,hinge,0,0,-940.75
10,task,"trackpad,pen",,trackpad,4,7,7,A,"7,8",2151,0,4,top,0,0,572.25
10,task,"trackpad,pen",,trackpad,4,8,1,A,"1,2",1749,0,7,hinge,0,0,170.25
10,task,"trackpad,pen",,pen,4,8,2,B,"2,3",3027,0,4,top,0,0,-587.75
10,task,"trackpad,pen",,trackpad,4,8,3,A,"3,4",1723,0,1,bottom,0,0,144.25
10,task,"trackpad,pen",,pen,4,8,4,B,"4,5",2458,0,6,top,0,0,-1156.75
10,task,"trackpad,pen",,trackpad,4,8,5,A,"5,6",1871,0,3,hinge,0,0,292.25
10,task,"trackpad,pen",,pen,4,8,6,B,"6,7",2804,0,0,bottom,0,0,-810.75
10,task,"trackpad,pen",,trackpad,4,8,7,A,"7,8",1852,0,5,top,0,0,273.25
10,task,"trackpad,touch",,trackpad,1,1,1,A,"1,2",4086,0,2,bottom,0,0,2002.375
10,task,"trackpad,touch",,touch,1,1,2,B,"2,3",2636,0,7,hinge,0,0,151.0
10,task,"trackpad,touch",,trackpad,1,1,3,A,"3,4",2126,0,4,top,0,0,42.375
10,task,"trackpad,touch",,touch,1,1,4,B,"4,5",2773,0,1,bottom,0,0,288.0
10,task,"trackpad,touch",,trackpad,1,1,5,A,"5,6",2484,0,6,top,0,0,400.375
10,task,"trackpad,touch",,touch,1,1,6,B,"6,7",2689,0,3,hinge,0,0,204.0
10,task,"trackpad,touch",,trackpad,1,1,7,A,"7,8",2861,0,0,bottom,0,0,777.375
10,task,"trackpad,touch",,trackpad,1,2,1,A,"1,2",1672,0,3,hinge,0,0,-411.625
10,task,"trackpad,touch",,touch,1,2,2,B,"2,3",2791,0,0,bottom,0,0,306.0
10,task,"trackpad,touch",,trackpad,1,2,3,A,"3,4",1962,0,5,top,0,0,-121.625
10,task,"trackpad,touch",,touch,1,2,4,B,"4,5",2219,0,2,bottom,0,0,-266.0
10,task,"trackpad,touch",,trackpad,1,2,5,A,"5,6",1698,0,7,hinge,0,0,-385.625
10,task,"trackpad,touch",,touch,1,2,6,B,"6,7",4644,0,4,top,0,0,2159.0
10,task,"trackpad,touch",,trackpad,1,2,7,A,"7,8",1676,0,1,bottom,0,0,-407.625
10,task,"trackpad,touch",,trackpad,2,3,1,A,"1,2",1785,0,5,top,0,0,-298.625
10,task,"trackpad,touch",,touch,2,3,2,B,"2,3",3384,0,2,bottom,0,0,899.0
10,task,"trackpad,touch",,trackpad,2,3,3,A,"3,4",1760,0,7,hinge,0,0,-323.625
10,task,"trackpad,touch",,touch,2,3,4,B,"4,5",2653,0,4,top,0,0,168.0
10,task,"trackpad,touch",,trackpad,2,3,5,A,"5,6",1647,0,1,bottom,0,0,-436.625
10,task,"trackpad,touch",,touch,2,3,6,B,"6,7",3647,0,6,top,0,0,1162.0
10,task,"trackpad,touch",,trackpad,2,3,7,A,"7,8",1739,0,3,hinge,0,0,-344.625
10,task,"trackpad,touch",,trackpad,2,4,1,A,"1,2",1911,0,6,top,0,0,-172.625
10,task,"trackpad,touch",,touch,2,4,2,B,"2,3",3701,0,3,hinge,0,0,1216.0
10,task,"trackpad,touch",,trackpad,2,4,3,A,"3,4",2626,0,0,bottom,0,0,542.375
10,task,"trackpad,touch",,touch,2,4,4,B,"4,5",2375,0,5,top,0,0,-110.0
10,task,"trackpad,touch",,trackpad,2,4,5,A,"5,6",1783,0,2,bottom,0,0,-300.625
10,task,"trackpad,touch",,touch,2,4,6,B,"6,7",2738,0,7,hinge,0,0,253.0
10,task,"trackpad,touch",,trackpad,2,4,7,A,"7,8",2619,0,4,top,0,0,535.375
10,task,"trackpad,touch",,trackpad,3,5,1,A,"1,2",1772,0,5,top,0,0,-311.625
10,task,"trackpad,touch",,touch,3,5,2,B,"2,3",2381,0,2,bottom,0,0,-104.0
10,task,"trackpad,touch",,trackpad,3,5,3,A,"3,4",3218,0,7,hinge,0,0,1134.375
10,task,"trackpad,touch",,touch,3,5,4,B,"4,5",2787,0,4,top,0,0,302.0
10,task,"trackpad,touch",,trackpad,3,5,5,A,"5,6",2152,0,1,bottom,0,0,68.375
10,task,"trackpad,touch",,touch,3,5,6,B,"6,7",3259,1,6,top,0,1,774.0
10,task,"trackpad,touch",,trackpad,3,5,7,A,"7,8",1750,0,3,hinge,0,0,-333.625
10,task,"trackpad,touch",,trackpad,3,6,1,A,"1,2",1838,0,6,top,0,0,-245.625
10,task,"trackpad,touch",,touch,3,6,2,B,"2,3",2366,0,3,hinge,0,0,-119.0
10,task,"trackpad,touch",,trackpad,3,6,3,A,"3,4",1787,0,0,bottom,0,0,-296.625
10,task,"trackpad,touch",,touch,3,6,4,B,"4,5",2213,0,5,top,0,0,-272.0
10,task,"trackpad,touch",,trackpad,3,6,5,A,"5,6",1646,0,2,bottom,0,0,-437.625
10,task,"trackpad,touch",,touch,3,6,6,B,"6,7",2197,0,7,hinge,0,0,-288.0
10,task,"trackpad,touch",,trackpad,3,6,7,A,"7,8",2703,0,4,top,0,0,619.375
10,task,"trackpad,touch",,trackpad,4,7,1,A,"1,2",1720,0,6,top,0,0,-363.625
10,task,"trackpad,touch",,touch,4,7,2,B,"2,3",2273,0,3,hinge,0,0,-212.0
10,task,"trackpad,touch",,trackpad,4,7,3,A,"3,4",1725,0,0,bottom,0,0,-358.625
10,task,"trackpad,touch",,touch,4,7,4,B,"4,5",2289,0,5,top,0,0,-196.0
10,task,"trackpad,touch",,trackpad,4,7,5,A,"5,6",1574,0,2,bottom,0,0,-509.625
10,task,"trackpad,touch",,touch,4,7,6,B,"6,7",2486,0,7,hinge,0,0,1.0
10,task,"trackpad,touch",,trackpad,4,7,7,A,"7,8",1759,0,4,top,0,0,-324.625
10,task,"trackpad,touch",,trackpad,4,8,1,A,"1,2",3255,0,7,hinge,0,0,1171.375
10,task,"trackpad,touch",,touch,4,8,2,B,"2,3",2713,0,4,top,0,0,228.0
10,task,"trackpad,touch",,trackpad,4,8,3,A,"3,4",1942,0,1,bottom,0,0,-141.625
10,task,"trackpad,touch",,touch,4,8,4,B,"4,5",2566,0,6,top,0,0,81.0
10,task,"trackpad,touch",,trackpad,4,8,5,A,"5,6",2012,0,3,hinge,0,0,-71.625
10,task,"trackpad,touch",,touch,4,8,6,B,"6,7",2906,0,0,bottom,0,0,421.0
10,task,"trackpad,touch",,trackpad,4,8,7,A,"7,8",1956,0,5,top,0,0,-127.625
11,baseline,"mouse,mouse","mouse,trackpad",mouse,1,1,1,A,"1,2",2491,0,none,none,0,0,0
11,baseline,"mouse,mouse","mouse,trackpad",mouse,1,1,1,A,"3,4",3916,0,none,none,0,0,0
11,baseline,"mouse,mouse","mouse,trackpad",mouse,1,1,1,A,"5,6",3075,0,none,none,0,0,0
11,baseline,"mouse,mouse","mouse,trackpad",mouse,1,1,1,A,"7,8",3275,0,none,none,0,0,0
11,baseline,"mouse,mouse","mouse,trackpad",mouse,2,2,1,A,"1,2",3942,0,none,none,0,0,0
11,baseline,"mouse,mouse","mouse,trackpad",mouse,2,2,1,A,"3,4",3469,0,none,none,0,0,0
11,baseline,"mouse,mouse","mouse,trackpad",mouse,2,2,1,A,"5,6",3176,0,none,none,0,0,0
11,baseline,"mouse,mouse","mouse,trackpad",mouse,2,2,1,A,"7,8",3705,0,none,none,0,0,0
11,baseline,"mouse,mouse","pen,mouse",mouse,1,1,1,A,"1,2",3660,0,none,none,0,0,0
11,baseline,"mouse,mouse","pen,mouse",mouse,1,1,1,A,"3,4",3243,0,none,none,0,0,0
11,baseline,"mouse,mouse","pen,mouse",mouse,1,1,1,A,"5,6",3221,0,none,none,0,0,0
11,baseline,"mouse,mouse","pen,mouse",mouse,1,1,1,A,"7,8",2592,0,none,none,0,0,0
11,baseline,"mouse,mouse","pen,mouse",mouse,2,2,1,A,"1,2",2997,0,none,none,0,0,0
11,baseline,"mouse,mouse","pen,mouse",mouse,2,2,1,A,"3,4",2737,0,none,none,0,0,0
11,baseline,"mouse,mouse","pen,mouse",mouse,2,2,1,A,"5,6",3603,0,none,none,0,0,0
11,baseline,"mouse,mouse","pen,mouse",mouse,2,2,1,A,"7,8",2749,0,none,none,0,0,0
11,baseline,"mouse,mouse","touch,mouse",mouse,1,1,1,A,"1,2",4649,0,none,none,0,0,0
11,baseline,"mouse,mouse","touch,mouse",mouse,1,1,1,A,"3,4",4325,0,none,none,0,0,0
11,baseline,"mouse,mouse","touch,mouse",mouse,1,1,1,A,"5,6",3716,0,none,none,0,0,0
11,baseline,"mouse,mouse","touch,mouse",mouse,1,1,1,A,"7,8",4111,0,none,none,0,0,0
11,baseline,"mouse,mouse","touch,mouse",mouse,2,2,1,A,"1,2",3276,0,none,none,0,0,0
11,baseline,"mouse,mouse","touch,mouse",mouse,2,2,1,A,"3,4",3149,0,none,none,0,0,0
11,baseline,"mouse,mouse","touch,mouse",mouse,2,2,1,A,"5,6",3298,0,none,none,0,0,0
11,baseline,"mouse,mouse","touch,mouse",mouse,2,2,1,A,"7,8",3165,0,none,none,0,0,0
11,baseline,"pen,pen","pen,mouse",pen,1,1,1,A,"1,2",2296,0,none,none,0,0,0
11,baseline,"pen,pen","pen,mouse",pen,1,1,1,A,"3,4",2058,0,none,none,0,0,0
11,baseline,"pen,pen","pen,mouse",pen,1,1,1,A,"5,6",2254,0,none,none,0,0,0
11,baseline,"pen,pen","pen,mouse",pen,1,1,1,A,"7,8",1987,0,none,none,0,0,0
11,baseline,"pen,pen","pen,mouse",pen,2,2,1,A,"1,2",3283,0,none,none,0,0,0
11,baseline,"pen,pen","pen,mouse",pen,2,2,1,A,"3,4",2173,0,none,none,0,0,0
11,baseline,"pen,pen","pen,mouse",pen,2,2,1,A,"5,6",2144,0,none,none,0,0,0
11,baseline,"pen,pen","pen,mouse",pen,2,2,1,A,"7,8",2173,0,none,none,0,0,0
11,baseline,"pen,pen","touch,pen",pen,1,1,1,A,"1,2",3140,0,none,none,0,0,0
11,baseline,"pen,pen","touch,pen",pen,1,1,1,A,"3,4",3198,0,none,none,0,0,0
11,baseline,"pen,pen","touch,pen",pen,1,1,1,A,"5,6",3801,0,none,none,0,0,0
11,baseline,"pen,pen","touch,pen",pen,1,1,1,A,"7,8",3158,0,none,none,0,0,0
11,baseline,"pen,pen","touch,pen",pen,2,2,1,A,"1,2",2450,0,none,none,0,0,0
11,baseline,"pen,pen","touch,pen",pen,2,2,1,A,"3,4",2498,0,none,none,0,0,0
11,baseline,"pen,pen","touch,pen",pen,2,2,1,A,"5,6",2457,0,none,none,0,0,0
11,baseline,"pen,pen","touch,pen",pen,2,2,1,A,"7,8",2819,0,none,none,0,0,0
11,baseline,"pen,pen","trackpad,pen",pen,1,1,1,A,"1,2",2935,0,none,none,0,0,0
11,baseline,"pen,pen","trackpad,pen",pen,1,1,1,A,"3,4",2739,0,none,none,0,0,0
11,baseline,"pen,pen","trackpad,pen",pen,1,1,1,A,"5,6",2567,0,none,none,0,0,0
11,baseline,"pen,pen","trackpad,pen",pen,1,1,1,A,"7,8",2588,0,none,none,0,0,0
11,baseline,"pen,pen","trackpad,pen",pen,2,2,1,A,"1,2",2427,0,none,none,0,0,0
11,baseline,"pen,pen","trackpad,pen",pen,2,2,1,A,"3,4",2905,0,none,none,0,0,0
11,baseline,"pen,pen","trackpad,pen",pen,2,2,1,A,"5,6",2099,0,none,none,0,0,0
11,baseline,"pen,pen","trackpad,pen",pen,2,2,1,A,"7,8",2264,0,none,none,0,0,0
11,baseline,"touch,touch","touch,mouse",touch,1,1,1,A,"1,2",2514,0,none,none,0,0,0
11,baseline,"touch,touch","touch,mouse",touch,1,1,1,A,"3,4",2856,0,none,none,0,0,0
11,baseline,"touch,touch","touch,mouse",touch,1,1,1,A,"5,6",2676,0,none,none,0,0,0
11,baseline,"touch,touch","touch,mouse",touch,1,1,1,A,"7,8",2250,0,none,none,0,0,0
11,baseline,"touch,touch","touch,mouse",touch,2,2,1,A,"1,2",2227,0,none,none,0,0,0
11,baseline,"touch,touch","touch,mouse",touch,2,2,1,A,"3,4",2628,0,none,none,0,0,0
11,baseline,"touch,touch","touch,mouse",touch,2,2,1,A,"5,6",2066,0,none,none,0,0,0
11,baseline,"touch,touch","touch,mouse",touch,2,2,1,A,"7,8",2100,0,none,none,0,0,0
11,baseline,"touch,touch","touch,pen",touch,1,1,1,A,"1,2",5195,0,none,none,0,0,0
11,baseline,"touch,touch","touch,pen",touch,1,1,1,A,"3,4",3054,0,none,none,0,0,0
11,baseline,"touch,touch","touch,pen",touch,1,1,1,A,"5,6",4162,0,none,none,0,0,0
11,baseline,"touch,touch","touch,pen",touch,1,1,1,A,"7,8",3020,0,none,none,0,0,0
11,baseline,"touch,touch","touch,pen",touch,2,2,1,A,"1,2",2539,0,none,none,0,0,0
11,baseline,"touch,touch","touch,pen",touch,2,2,1,A,"3,4",2531,0,none,none,0,0,0
11,baseline,"touch,touch","touch,pen",touch,2,2,1,A,"5,6",2741,1,none,none,0,1,0
11,baseline,"touch,touch","touch,pen",touch,2,2,1,A,"7,8",2589,0,none,none,0,0,0
11,baseline,"touch,touch","touch,trackpad",touch,1,1,1,A,"1,2",2237,0,none,none,0,0,0
11,baseline,"touch,touch","touch,trackpad",touch,1,1,1,A,"3,4",4655,0,none,none,0,0,0
11,baseline,"touch,touch","touch,trackpad",touch,1,1,1,A,"5,6",2283,0,none,none,0,0,0
11,baseline,"touch,touch","touch,trackpad",touch,1,1,1,A,"7,8",2941,0,none,none,0,0,0
11,baseline,"touch,touch","touch,trackpad",touch,2,2,1,A,"1,2",2645,0,none,none,0,0,0
11,baseline,"touch,touch","touch,trackpad",touch,2,2,1,A,"3,4",3528,0,none,none,0,0,0
11,baseline,"touch,touch","touch,trackpad",touch,2,2,1,A,"5,6",2611,0,none,none,0,0,0
11,baseline,"touch,touch","touch,trackpad",touch,2,2,1,A,"7,8",2459,0,none,none,0,0,0
11,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,1,1,1,A,"1,2",5810,0,none,none,0,0,0
11,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,1,1,1,A,"3,4",3895,0,none,none,0,0,0
11,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,1,1,1,A,"5,6",2930,0,none,none,0,0,0
11,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,1,1,1,A,"7,8",4154,0,none,none,0,0,0
11,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,2,2,1,A,"1,2",3007,0,none,none,0,0,0
11,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,2,2,1,A,"3,4",2976,0,none,none,0,0,0
11,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,2,2,1,A,"5,6",3558,0,none,none,0,0,0
11,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,2,2,1,A,"7,8",3927,0,none,none,0,0,0
11,baseline,"trackpad,trackpad","touch,trackpad",trackpad,1,1,1,A,"1,2",4503,0,none,none,0,0,0
11,baseline,"trackpad,trackpad","touch,trackpad",trackpad,1,1,1,A,"3,4",2828,0,none,none,0,0,0
11,baseline,"trackpad,trackpad","touch,trackpad",trackpad,1,1,1,A,"5,6",3263,0,none,none,0,0,0
11,baseline,"trackpad,trackpad","touch,trackpad",trackpad,1,1,1,A,"7,8",3288,0,none,none,0,0,0
11,baseline,"trackpad,trackpad","touch,trackpad",trackpad,2,2,1,A,"1,2",3829,0,none,none,0,0,0
11,baseline,"trackpad,trackpad","touch,trackpad",trackpad,2,2,1,A,"3,4",3011,0,none,none,0,0,0
11,baseline,"trackpad,trackpad","touch,trackpad",trackpad,2,2,1,A,"5,6",3069,0,none,none,0,0,0
11,baseline,"trackpad,trackpad","touch,trackpad",trackpad,2,2,1,A,"7,8",3056,0,none,none,0,0,0
11,baseline,"trackpad,trackpad","trackpad,pen",trackpad,1,1,1,A,"1,2",4306,0,none,none,0,0,0
11,baseline,"trackpad,trackpad","trackpad,pen",trackpad,1,1,1,A,"3,4",4684,0,none,none,0,0,0
11,baseline,"trackpad,trackpad","trackpad,pen",trackpad,1,1,1,A,"5,6",4170,0,none,none,0,0,0
11,baseline,"trackpad,trackpad","trackpad,pen",trackpad,1,1,1,A,"7,8",4784,0,none,none,0,0,0
11,baseline,"trackpad,trackpad","trackpad,pen",trackpad,2,2,1,A,"1,2",3369,0,none,none,0,0,0
11,baseline,"trackpad,trackpad","trackpad,pen",trackpad,2,2,1,A,"3,4",3141,0,none,none,0,0,0
11,baseline,"trackpad,trackpad","trackpad,pen",trackpad,2,2,1,A,"5,6",3021,0,none,none,0,0,0
11,baseline,"trackpad,trackpad","trackpad,pen",trackpad,2,2,1,A,"7,8",2928,0,none,none,0,0,0
11,task,"mouse,pen",,mouse,1,1,1,A,"1,2",3615,0,1,bottom,0,0,1319.0
11,task,"mouse,pen",,pen,1,1,2,B,"2,3",2991,0,6,top,0,0,-109.25
11,task,"mouse,pen",,mouse,1,1,3,A,"3,4",2426,0,3,hinge,0,0,130.0
11,task,"mouse,pen",,pen,1,1,4,B,"4,5",3605,0,0,bottom,0,0,504.75
11,task,"mouse,pen",,mouse,1,1,5,A,"5,6",3081,0,5,top,0,0,785.0
11,task,"mouse,pen",,pen,1,1,6,B,"6,7",3742,0,2,bottom,0,0,641.75
11,task,"mouse,pen",,mouse,1,1,7,A,"7,8",2817,0,7,hinge,0,0,521.0
11,task,"mouse,pen",,mouse,1,2,1,A,"1,2",2634,0,2,bottom,0,0,338.0
11,task,"mouse,pen",,pen,1,2,2,B,"2,3",3214,0,7,hinge,0,0,113.75
11,task,"mouse,pen",,mouse,1,2,3,A,"3,4",2655,0,4,top,0,0,359.0
11,task,"mouse,pen",,pen,1,2,4,B,"4,5",3243,0,1,bottom,0,0,142.75
11,task,"mouse,pen",,mouse,1,2,5,A,"5,6",2610,0,6,top,0,0,314.0
11,task,"mouse,pen",,pen,1,2,6,B,"6,7",2976,0,3,hinge,0,0,-124.25
11,task,"mouse,pen",,mouse,1,2,7,A,"7,8",3642,0,0,bottom,0,0,1346.0
11,task,"mouse,pen",,mouse,2,3,1,A,"1,2",2475,0,5,top,0,0,179.0
11,task,"mouse,pen",,pen,2,3,2,B,"2,3",3117,0,2,bottom,0,0,16.75
11,task,"mouse,pen",,mouse,2,3,3,A,"3,4",2326,0,7,hinge,0,0,30.0
11,task,"mouse,pen",,pen,2,3,4,B,"4,5",3470,0,4,top,0,0,369.75
11,task,"mouse,pen",,mouse,2,3,5,A,"5,6",2576,0,1,bottom,0,0,280.0
11,task,"mouse,pen",,pen,2,3,6,B,"6,7",3129,0,6,top,0,0,28.75
11,task,"mouse,pen",,mouse,2,3,7,A,"7,8",2247,0,3,hinge,0,0,-49.0
11,task,"mouse,pen",,mouse,2,4,1,A,"1,2",2648,0,6,top,0,0,352.0
